group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 1,RBM3,71.525955,1.2816435,0.0,0.0
Cluster 1,SYAP1,71.347046,1.4948354,0.0,0.0
Cluster 1,PTGES2,71.264206,1.9561797,0.0,0.0
Cluster 1,JUND,71.253204,1.3665017,0.0,0.0
Cluster 1,PRPF19,71.23389,1.7653378,0.0,0.0
Cluster 1,CRYBG1,71.15342,2.1375391,0.0,0.0
Cluster 1,SLC7A6,71.0808,2.2677932,0.0,0.0
Cluster 1,EIF3A,71.071365,1.3433664,0.0,0.0
Cluster 1,APMAP,71.03746,1.9464662,0.0,0.0
Cluster 1,MAF1,71.002335,1.4048436,0.0,0.0
Cluster 1,ZNF217,71.00121,1.9781084,0.0,0.0
Cluster 1,CRLS1,70.88634,1.8169941,0.0,0.0
Cluster 1,PABPC1L,70.84925,2.3376935,0.0,0.0
Cluster 1,PRELID3B,70.77757,1.7120037,0.0,0.0
Cluster 1,NUP210,70.68128,2.669213,0.0,0.0
Cluster 1,MDM4,70.59249,1.4350291,0.0,0.0
Cluster 1,CMPK1,70.50122,1.3831102,0.0,0.0
Cluster 1,GPX4,70.47335,1.1444308,0.0,0.0
Cluster 1,CCDC14,70.42074,2.000462,0.0,0.0
Cluster 1,STAG2,70.397224,1.618231,0.0,0.0
Cluster 1,ZMYM2,70.335495,1.7367858,0.0,0.0
Cluster 1,PLOD2,70.124,1.8942314,0.0,0.0
Cluster 1,TRIM27,70.10046,1.7705549,0.0,0.0
Cluster 1,ZNF703,69.84374,1.6363258,0.0,0.0
Cluster 1,MAPK13,69.65235,1.6865121,0.0,0.0
Cluster 1,IKBKB,69.55014,1.9128456,0.0,0.0
Cluster 1,SESN1,69.511734,1.7128873,0.0,0.0
Cluster 1,ZNF644,69.327995,1.5215466,0.0,0.0
Cluster 1,RHPN2,69.30973,2.4186137,0.0,0.0
Cluster 1,RUBCNL,69.246925,2.1488533,0.0,0.0
Cluster 1,ZMIZ2,69.165085,1.5771803,0.0,0.0
Cluster 1,PSMD13,69.063835,1.4985846,0.0,0.0
Cluster 1,ADGRG1,69.01905,1.8889664,0.0,0.0
Cluster 1,ANXA11,68.92266,1.0722808,0.0,0.0
Cluster 1,SLC26A2,68.91537,1.819445,0.0,0.0
Cluster 1,ACTN4,68.86328,1.5255702,0.0,0.0
Cluster 1,NUTF2,68.8554,1.6078637,0.0,0.0
Cluster 1,SF3B3,68.76309,1.8230578,0.0,0.0
Cluster 1,CMAS,68.7398,1.7310869,0.0,0.0
Cluster 1,ITCH,68.6911,1.610879,0.0,0.0
Cluster 1,ABHD17C,68.5888,1.9096527,0.0,0.0
Cluster 1,EIF5,68.56011,1.2962815,0.0,0.0
Cluster 1,SLC37A3,68.55158,2.1087275,0.0,0.0
Cluster 1,CCNL2,68.53771,1.2977258,0.0,0.0
Cluster 1,CCDC47,68.52568,1.749523,0.0,0.0
Cluster 1,TRAP1,68.508865,1.8583144,0.0,0.0
Cluster 1,SREBF2,68.50337,1.9456728,0.0,0.0
Cluster 1,IFI27,68.49587,1.147291,0.0,0.0
Cluster 1,EIF3J,68.462166,1.6288323,0.0,0.0
Cluster 1,CREBZF,68.42519,2.0913115,0.0,0.0
Cluster 1,RBM6,68.36689,1.8304496,0.0,0.0
Cluster 1,TOMM7,68.27056,1.1029155,0.0,0.0
Cluster 1,GUCY2C,68.23589,2.5605998,0.0,0.0
Cluster 1,CDC37,68.23004,1.4780247,0.0,0.0
Cluster 1,EPB41L2,68.022095,1.744487,0.0,0.0
Cluster 1,TXNRD1,67.975975,1.7840475,0.0,0.0
Cluster 1,SLC22A31,67.95702,2.35341,0.0,0.0
Cluster 1,DDX1,67.94794,1.5911711,0.0,0.0
Cluster 1,MAVS,67.9281,1.869563,0.0,0.0
Cluster 1,TIMM8B,67.88971,1.5790882,0.0,0.0
Cluster 1,LGALS4,67.86804,1.087525,0.0,0.0
Cluster 1,AHCYL2,67.810196,2.0318441,0.0,0.0
Cluster 1,ESF1,67.69428,2.0056386,0.0,0.0
Cluster 1,KAT6A,67.58923,1.9481989,0.0,0.0
Cluster 1,DIDO1,67.564735,1.8909446,0.0,0.0
Cluster 1,CCND1,67.548454,1.8238128,0.0,0.0
Cluster 1,LLGL2,67.5462,2.0082455,0.0,0.0
Cluster 1,KHSRP,67.333015,1.649721,0.0,0.0
Cluster 1,URI1,67.2867,1.520696,0.0,0.0
Cluster 1,CTSH,67.27067,1.4154036,0.0,0.0
Cluster 1,HNRNPUL2,67.25637,1.4597907,0.0,0.0
Cluster 1,ENAH,67.24277,1.3823235,0.0,0.0
Cluster 1,OSBPL2,67.232414,2.0495422,0.0,0.0
Cluster 1,PTMS,67.23046,1.0510302,0.0,0.0
Cluster 1,BCL3,67.12458,1.6474539,0.0,0.0
Cluster 1,CMTM6,66.95783,1.5518566,0.0,0.0
Cluster 1,UBXN4,66.87101,1.4986364,0.0,0.0
Cluster 1,TAPBP,66.81355,1.4369825,0.0,0.0
Cluster 1,PDCD6IP,66.772064,1.5258054,0.0,0.0
Cluster 1,SCAMP2,66.72286,1.6082621,0.0,0.0
Cluster 1,NAPRT,66.6992,1.8378013,0.0,0.0
Cluster 1,IMPAD1,66.67429,1.7818518,0.0,0.0
Cluster 1,APEX1,66.65382,1.6144416,0.0,0.0
Cluster 1,DYNLRB1,66.64292,1.2717799,0.0,0.0
Cluster 1,FBL,66.635635,1.5342196,0.0,0.0
Cluster 1,ADI1,66.54859,1.2843039,0.0,0.0
Cluster 1,EBNA1BP2,66.49273,1.6611598,0.0,0.0
Cluster 1,LSM4,66.410225,1.5453023,0.0,0.0
Cluster 1,RAB2A,66.30049,1.565164,0.0,0.0
Cluster 1,GPAA1,66.18732,1.8791349,0.0,0.0
Cluster 1,PON2,66.157104,1.7576407,0.0,0.0
Cluster 1,DDT,66.015335,1.6062027,0.0,0.0
Cluster 1,MTCH1,65.83888,1.4347059,0.0,0.0
Cluster 1,TMPRSS2,65.74477,2.0510995,0.0,0.0
Cluster 1,SPG21,65.697945,1.3229741,0.0,0.0
Cluster 1,TGFBR2,65.651886,1.0372373,0.0,0.0
Cluster 1,RBM25,65.594765,1.7580677,0.0,0.0
Cluster 1,APRT,65.44078,1.5193677,0.0,0.0
Cluster 1,ABCC1,65.43708,2.017696,0.0,0.0
Cluster 1,FXYD5,65.32692,1.3115258,0.0,0.0
Cluster 1,RAB15,65.291306,2.0350125,0.0,0.0
Cluster 1,SPATS2L,65.283646,1.2804663,0.0,0.0
Cluster 1,SP3,65.19388,1.5318133,0.0,0.0
Cluster 1,SKIL,65.17375,1.8898689,0.0,0.0
Cluster 1,MUC5B,65.170135,1.6664374,0.0,0.0
Cluster 1,TK1,65.15776,2.119694,0.0,0.0
Cluster 1,ODC1,65.14713,1.8323287,0.0,0.0
Cluster 1,TUBB4B,64.87524,1.6222581,0.0,0.0
Cluster 1,RNPS1,64.84882,1.7183368,0.0,0.0
Cluster 1,WDR82,64.767365,1.4649333,0.0,0.0
Cluster 1,SEC61A1,64.682434,1.650108,0.0,0.0
Cluster 1,KDM1A,64.60877,1.7901644,0.0,0.0
Cluster 1,CHPT1,64.566,1.56685,0.0,0.0
Cluster 1,TMEM33,64.51734,1.8317417,0.0,0.0
Cluster 1,ANKH,64.51387,1.6444684,0.0,0.0
Cluster 1,ARCN1,64.46911,1.3468993,0.0,0.0
Cluster 1,OCIAD2,64.46174,1.6291659,0.0,0.0
Cluster 1,TRIM44,64.43024,1.5871319,0.0,0.0
Cluster 1,ILF2,64.30845,1.6417526,0.0,0.0
Cluster 1,ADAM15,64.287,1.5619766,0.0,0.0
Cluster 1,SRPRA,64.2603,1.4581146,0.0,0.0
Cluster 1,TM9SF4,64.24306,2.104771,0.0,0.0
Cluster 1,ATRX,64.220055,1.5912,0.0,0.0
Cluster 1,SND1,64.20828,1.6431503,0.0,0.0
Cluster 1,PPP1CB,64.151115,1.3951766,0.0,0.0
Cluster 1,CD63,64.13457,0.95440364,0.0,0.0
Cluster 1,NDFIP2,64.09316,2.1410303,0.0,0.0
Cluster 1,ARFGEF2,64.07498,1.9232212,0.0,0.0
Cluster 1,PRKAR1B,63.997623,1.9724444,0.0,0.0
Cluster 1,CRTAP,63.90142,1.167753,0.0,0.0
Cluster 1,DYNLL2,63.88652,1.4242104,0.0,0.0
Cluster 1,TUT7,63.84849,1.449002,0.0,0.0
Cluster 1,ENO1,63.776978,1.5845865,0.0,0.0
Cluster 1,NDUFC2,63.738487,1.6068339,0.0,0.0
Cluster 1,MBIP,63.686813,1.7551019,0.0,0.0
Cluster 1,BTBD2,63.673096,1.352474,0.0,0.0
Cluster 1,ZMYND8,63.67123,2.196485,0.0,0.0
Cluster 1,ANAPC5,63.59251,1.4611785,0.0,0.0
Cluster 1,ATP13A3,63.527866,1.8641806,0.0,0.0
Cluster 1,PSMD3,63.52136,1.5900793,0.0,0.0
Cluster 1,ZDHHC3,63.498985,1.738263,0.0,0.0
Cluster 1,PSMB8,63.31741,1.4039745,0.0,0.0
Cluster 1,AMD1,63.11696,1.8695816,0.0,0.0
Cluster 1,ECHS1,63.095448,1.2465448,0.0,0.0
Cluster 1,PLEC,63.092903,1.2025846,0.0,0.0
Cluster 1,HM13,63.058346,1.9331583,0.0,0.0
Cluster 1,UCKL1,63.01886,1.935008,0.0,0.0
Cluster 1,MKI67,62.895073,2.181494,0.0,0.0
Cluster 1,SNRNP200,62.8853,1.6033864,0.0,0.0
Cluster 1,MYO5B,62.647003,1.9865689,0.0,0.0
Cluster 1,TMC5,62.494614,2.245216,0.0,0.0
Cluster 1,ITGB4,62.463383,1.8138098,0.0,0.0
Cluster 1,FNTA,62.42745,1.7050656,0.0,0.0
Cluster 1,PNP,62.40661,1.8651991,0.0,0.0
Cluster 1,NAA20,62.360016,1.8029147,0.0,0.0
Cluster 1,SDCBP,62.358944,1.7678096,0.0,0.0
Cluster 1,RBM33,62.197296,1.4438666,0.0,0.0
Cluster 1,LDLR,62.195965,2.604045,0.0,0.0
Cluster 1,RRS1,62.194,2.10166,0.0,0.0
Cluster 1,SPRY2,62.114643,1.7699707,0.0,0.0
Cluster 1,RHOB,62.107727,1.4110571,0.0,0.0
Cluster 1,NSMF,62.05278,1.8343967,0.0,0.0
Cluster 1,CANT1,61.89109,1.6259738,0.0,0.0
Cluster 1,CCNC,61.853607,1.6827532,0.0,0.0
Cluster 1,SELENOW,61.808334,0.7534998,0.0,0.0
Cluster 1,ATP5MC2,61.750996,1.1726824,0.0,0.0
Cluster 1,HNRNPU,61.729153,1.5124046,0.0,0.0
Cluster 1,VPS13C,61.690277,1.4544734,0.0,0.0
Cluster 1,SMG5,61.618317,1.746249,0.0,0.0
Cluster 1,INAVA,61.5119,1.9686584,0.0,0.0
Cluster 1,PHF14,61.494335,1.8178128,0.0,0.0
Cluster 1,MYO6,61.40945,2.2220309,0.0,0.0
Cluster 1,PAFAH1B2,61.317062,1.5836804,0.0,0.0
Cluster 1,WNT11,61.27331,2.8742354,0.0,0.0
Cluster 1,MTFR1,61.214996,1.8879788,0.0,0.0
Cluster 1,C6orf132,61.20819,2.4195724,0.0,0.0
Cluster 1,SLC44A4,61.190292,1.630608,0.0,0.0
Cluster 1,VPS13B,61.182487,1.6182764,0.0,0.0
Cluster 1,TOMM5,61.173374,1.5571593,0.0,0.0
Cluster 1,HNRNPD,61.16957,1.4331608,0.0,0.0
Cluster 1,HOOK3,61.11308,1.5831081,0.0,0.0
Cluster 1,PLPP2,61.093235,2.2015722,0.0,0.0
Cluster 1,GOLM1,61.050327,1.2187797,0.0,0.0
Cluster 1,PFN1,61.00352,0.7505621,0.0,0.0
Cluster 1,ATF6B,60.96128,1.6863474,0.0,0.0
Cluster 1,COPG1,60.95762,1.3100748,0.0,0.0
Cluster 1,AGPAT2,60.944427,1.9909985,0.0,0.0
Cluster 1,PSME1,60.914555,0.9867548,0.0,0.0
Cluster 1,VARS,60.89385,1.7698612,0.0,0.0
Cluster 1,TMEM141,60.86153,1.8003463,0.0,0.0
Cluster 1,ITPA,60.82791,1.8123671,0.0,0.0
Cluster 1,LY6G6D,60.763744,1.9797513,0.0,0.0
Cluster 1,UXT,60.732872,1.286701,0.0,0.0
Cluster 1,NEU1,60.72818,1.893019,0.0,0.0
Cluster 1,SMAGP,60.645138,1.7744877,0.0,0.0
Cluster 1,TFCP2L1,60.60771,2.0953457,0.0,0.0
Cluster 1,MARCKSL1,60.551388,1.2300453,0.0,0.0
Cluster 1,RPN1,60.549507,1.7797713,0.0,0.0
Cluster 1,ANXA4,60.501263,1.4191924,0.0,0.0
Cluster 1,AFDN,60.49595,1.7295364,0.0,0.0
Cluster 1,LEFTY1,60.416306,1.6822913,0.0,0.0
Cluster 1,LGMN,60.363884,1.4511222,0.0,0.0
Cluster 1,SET,60.24998,1.6070844,0.0,0.0
Cluster 1,ZFAND1,60.22827,1.7085212,0.0,0.0
Cluster 1,RAC1,60.126415,1.3348043,0.0,0.0
Cluster 1,AGPS,60.052124,1.5070826,0.0,0.0
Cluster 1,SH3KBP1,60.00943,1.6958876,0.0,0.0
Cluster 1,PPP4R3B,59.91543,1.3524692,0.0,0.0
Cluster 1,CNN3,59.893494,0.8359128,0.0,0.0
Cluster 1,NT5DC2,59.89157,1.6410071,0.0,0.0
Cluster 1,SPTSSA,59.871853,1.4504561,0.0,0.0
Cluster 1,SNX14,59.866005,1.7123916,0.0,0.0
Cluster 1,RALGAPB,59.769627,1.8441944,0.0,0.0
Cluster 1,APEH,59.72588,1.6883758,0.0,0.0
Cluster 1,EIF4B,59.658848,1.2937813,0.0,0.0
Cluster 1,RERE,59.643917,1.380987,0.0,0.0
Cluster 1,NDUFS1,59.604298,1.7960656,0.0,0.0
Cluster 1,PLCG1,59.58142,1.7581733,0.0,0.0
Cluster 1,DHX36,59.557312,1.7385908,0.0,0.0
Cluster 1,SAFB,59.541042,1.4784895,0.0,0.0
Cluster 1,CWC15,59.534164,1.564694,0.0,0.0
Cluster 1,NFAT5,59.53102,1.5484065,0.0,0.0
Cluster 1,PTPRF,59.528214,1.7525486,0.0,0.0
Cluster 1,SCRIB,59.502716,1.9574567,0.0,0.0
Cluster 1,TRIR,59.399147,1.0945109,0.0,0.0
Cluster 1,ICA1,59.34607,1.7839494,0.0,0.0
Cluster 1,SELENON,59.32711,1.4148325,0.0,0.0
Cluster 1,CYBA,59.310825,1.423462,0.0,0.0
Cluster 1,POLR1D,59.299126,1.5058568,0.0,0.0
Cluster 1,ETV4,59.27678,2.325081,0.0,0.0
Cluster 1,COX4I1,59.223812,1.2615075,0.0,0.0
Cluster 1,TRIB3,59.187717,2.425155,0.0,0.0
Cluster 1,HOXD10,59.183144,2.1428194,0.0,0.0
Cluster 1,PRPF3,59.15403,1.8537008,0.0,0.0
Cluster 1,KIF16B,59.129875,2.0069878,0.0,0.0
Cluster 1,KDELR2,59.117622,1.4713871,0.0,0.0
Cluster 1,EIF5B,59.063034,1.7325338,0.0,0.0
Cluster 1,GGCT,59.061813,1.7305189,0.0,0.0
Cluster 1,RALGAPA2,58.991596,2.1667256,0.0,0.0
Cluster 1,TLK1,58.906204,1.3875021,0.0,0.0
Cluster 1,EPB41L4B,58.728348,1.665861,0.0,0.0
Cluster 1,RHOA,58.72033,0.90719485,0.0,0.0
Cluster 1,ITGA2,58.689415,2.3071547,0.0,0.0
Cluster 1,R3HDM4,58.580395,1.6094793,0.0,0.0
Cluster 1,PRPF4B,58.499714,1.6711755,0.0,0.0
Cluster 1,ACTB,58.42196,1.1760162,0.0,0.0
Cluster 1,ECT2,58.339184,2.0701585,0.0,0.0
Cluster 1,IRAK1,58.192913,1.6199292,0.0,0.0
Cluster 1,PLAAT3,58.165318,1.9032812,0.0,0.0
Cluster 1,TRAF4,58.147404,1.9745868,0.0,0.0
Cluster 1,SLC5A1,58.1023,2.4280446,0.0,0.0
Cluster 1,ARPC4,58.06717,1.2714051,0.0,0.0
Cluster 1,RABGGTB,58.029793,1.5712062,0.0,0.0
Cluster 1,TRA2A,57.964,1.4922804,0.0,0.0
Cluster 1,TAF4,57.933994,1.922487,0.0,0.0
Cluster 1,MCM2,57.830605,1.9027936,0.0,0.0
Cluster 1,CSNK1D,57.82651,1.5787609,0.0,0.0
Cluster 1,MSI2,57.821434,1.6055349,0.0,0.0
Cluster 1,PLEKHA6,57.80179,1.8582886,0.0,0.0
Cluster 1,TSPO,57.794872,1.3231099,0.0,0.0
Cluster 1,TNIK,57.728897,1.6188759,0.0,0.0
Cluster 1,FUT4,57.676525,2.4510233,0.0,0.0
Cluster 1,TIMM13,57.58506,1.4899071,0.0,0.0
Cluster 1,CHD7,57.540337,2.3093395,0.0,0.0
Cluster 1,IFRD1,57.51421,1.8165861,0.0,0.0
Cluster 1,ERP44,57.49613,1.5555757,0.0,0.0
Cluster 1,TES,57.48592,1.3073274,0.0,0.0
Cluster 1,ATG3,57.46431,1.5357755,0.0,0.0
Cluster 1,BRD7,57.452995,1.4873925,0.0,0.0
Cluster 1,MACROD1,57.38841,1.9271413,0.0,0.0
Cluster 1,GPBP1L1,57.276062,1.2860243,0.0,0.0
Cluster 1,UBE4A,57.25888,1.8276403,0.0,0.0
Cluster 1,SLC52A2,57.236397,2.2582726,0.0,0.0
Cluster 1,EIF2S1,57.096073,1.5370231,0.0,0.0
Cluster 1,DNAJC5,57.088825,1.7052666,0.0,0.0
Cluster 1,MAP4,57.074856,1.2351358,0.0,0.0
Cluster 1,DYNC1I2,57.01873,1.3777026,0.0,0.0
Cluster 1,TP53,56.97043,1.4832025,0.0,0.0
Cluster 1,TAP2,56.93711,1.8382244,0.0,0.0
Cluster 1,POMP,56.912045,1.569997,0.0,0.0
Cluster 1,UTP23,56.906918,1.8265104,0.0,0.0
Cluster 1,CDH17,56.86482,1.8550084,0.0,0.0
Cluster 1,SMC4,56.805996,1.7078412,0.0,0.0
Cluster 1,NDUFB11,56.661865,1.3314458,0.0,0.0
Cluster 1,KDM5C,56.637657,1.6852001,0.0,0.0
Cluster 1,SNRPC,56.58632,1.4097587,0.0,0.0
Cluster 1,GORASP2,56.54808,1.5821787,0.0,0.0
Cluster 1,PFN2,56.4453,1.3612757,0.0,0.0
Cluster 1,UBR5,56.395794,1.9139136,0.0,0.0
Cluster 1,CLIC1,56.332928,1.5849063,0.0,0.0
Cluster 1,CMTM4,56.262753,1.830498,0.0,0.0
Cluster 1,UFM1,56.23457,1.3174028,0.0,0.0
Cluster 1,HNRNPF,56.2183,1.4453596,0.0,0.0
Cluster 1,COA4,56.215855,1.5896976,0.0,0.0
Cluster 1,NFKBIA,56.12579,1.4971079,0.0,0.0
Cluster 1,SMIM19,56.02771,1.5228018,0.0,0.0
Cluster 1,KDM1B,55.985332,1.9376757,0.0,0.0
Cluster 1,MTHFD1,55.96051,1.6487918,0.0,0.0
Cluster 1,PDXK,55.92728,1.394076,0.0,0.0
Cluster 1,DENND4C,55.911354,1.7883681,0.0,0.0
Cluster 1,FABP5,55.9076,1.6738621,0.0,0.0
Cluster 1,FAM91A1,55.87707,1.7246107,0.0,0.0
Cluster 1,OPA1,55.87138,1.5930496,0.0,0.0
Cluster 1,WDR74,55.853508,1.9234402,0.0,0.0
Cluster 1,EPS8L2,55.819305,1.844585,0.0,0.0
Cluster 1,LAMTOR1,55.7712,1.2347125,0.0,0.0
Cluster 1,RPN2,55.729435,1.9488158,0.0,0.0
Cluster 1,COX6C,55.728848,1.5754582,0.0,0.0
Cluster 1,UCHL3,55.710846,1.8461127,0.0,0.0
Cluster 1,PPP1R1B,55.687824,1.4407356,0.0,0.0
Cluster 1,MARK2,55.633713,1.6342622,0.0,0.0
Cluster 1,STARD10,55.531445,1.0360681,0.0,0.0
Cluster 1,PPIG,55.490654,1.5967767,0.0,0.0
Cluster 1,FKBP10,55.443493,1.8317909,0.0,0.0
Cluster 1,FLNB,55.439426,1.8050423,0.0,0.0
Cluster 1,CNPY3,55.390747,1.5658342,0.0,0.0
Cluster 1,ABRACL,55.369682,1.2915462,0.0,0.0
Cluster 1,LUC7L,55.352444,1.678629,0.0,0.0
Cluster 1,YKT6,55.345337,1.3906823,0.0,0.0
Cluster 1,LUC7L3,55.342175,1.6230998,0.0,0.0
Cluster 1,TRAK1,55.341484,1.4232396,0.0,0.0
Cluster 1,GLRX3,55.2653,1.5668132,0.0,0.0
Cluster 1,ARFGEF1,55.21868,1.788239,0.0,0.0
Cluster 1,SLTM,55.08281,1.3489639,0.0,0.0
Cluster 1,TAF10,55.057964,1.2879405,0.0,0.0
Cluster 1,CENPB,55.040916,1.9489096,0.0,0.0
Cluster 1,NR1I2,55.012016,2.1783164,0.0,0.0
Cluster 1,NHP2,55.00043,1.2514172,0.0,0.0
Cluster 1,TMEM41B,54.972244,2.0356765,0.0,0.0
Cluster 1,GLUL,54.956196,0.9046516,0.0,0.0
Cluster 1,LAMP2,54.931137,1.4650865,0.0,0.0
Cluster 1,HELLS,54.899307,2.1562815,0.0,0.0
Cluster 1,BAG2,54.823315,1.6008062,0.0,0.0
Cluster 1,ESYT2,54.777905,1.1445036,0.0,0.0
Cluster 1,NFE2L2,54.76955,1.331268,0.0,0.0
Cluster 1,MAP7,54.73612,1.4528785,0.0,0.0
Cluster 1,NUP85,54.708755,1.8732091,0.0,0.0
Cluster 1,INF2,54.66701,1.3769249,0.0,0.0
Cluster 1,MDK,54.648647,1.4896219,0.0,0.0
Cluster 1,USP53,54.62596,1.8591098,0.0,0.0
Cluster 1,RPP21,54.624878,1.7713926,0.0,0.0
Cluster 1,PDCD6,54.622124,1.3730187,0.0,0.0
Cluster 1,NIBAN2,54.61652,1.4148558,0.0,0.0
Cluster 1,TBRG4,54.58849,1.9751692,0.0,0.0
Cluster 1,VASP,54.583797,0.94647205,0.0,0.0
Cluster 1,RAB14,54.527534,1.2033364,0.0,0.0
Cluster 1,NRARP,54.48325,1.819238,0.0,0.0
Cluster 1,DDAH1,54.39082,1.2527941,0.0,0.0
Cluster 1,SLC5A6,54.294777,2.2722673,0.0,0.0
Cluster 1,MYB,54.27478,1.712301,0.0,0.0
Cluster 1,CLCN7,54.26878,1.9290208,0.0,0.0
Cluster 1,TMEM68,54.22043,2.1185298,0.0,0.0
Cluster 1,DAP3,54.188053,1.4530547,0.0,0.0
Cluster 1,SEL1L3,54.178413,1.1798259,0.0,0.0
Cluster 1,KLHDC2,54.110825,1.2309828,0.0,0.0
Cluster 1,HOXA10,54.10272,1.6185786,0.0,0.0
Cluster 1,ALYREF,54.08535,1.7939438,0.0,0.0
Cluster 1,SLC25A32,53.90901,1.9273051,0.0,0.0
Cluster 1,LRIG1,53.905384,1.3982599,0.0,0.0
Cluster 1,TMED9,53.90243,1.3318161,0.0,0.0
Cluster 1,EIF2AK1,53.89781,1.3838849,0.0,0.0
Cluster 1,TC2N,53.88108,1.6092238,0.0,0.0
Cluster 1,SLC44A1,53.800125,1.286365,0.0,0.0
Cluster 1,KDM2A,53.764996,1.4653035,0.0,0.0
Cluster 1,CHMP2B,53.76461,1.620654,0.0,0.0
Cluster 1,CHD2,53.742027,1.7061572,0.0,0.0
Cluster 1,NSFL1C,53.738274,1.6851767,0.0,0.0
Cluster 1,TRABD2A,53.712612,2.1173873,0.0,0.0
Cluster 1,HOXB6,53.712452,1.9838319,0.0,0.0
Cluster 1,SEC23B,53.629047,1.7573254,0.0,0.0
Cluster 1,PTK7,53.60166,1.8490417,0.0,0.0
Cluster 1,PRDX5,53.580334,1.4243466,0.0,0.0
Cluster 1,TRIP6,53.532814,1.856588,0.0,0.0
Cluster 1,PPP4C,53.49207,1.3492546,0.0,0.0
Cluster 1,ACOX1,53.468975,1.5815454,0.0,0.0
Cluster 1,NIPAL2,53.452343,2.1610475,0.0,0.0
Cluster 1,EMC7,53.44244,1.3497522,0.0,0.0
Cluster 1,MYO1A,53.422222,1.673754,0.0,0.0
Cluster 1,PICALM,53.37964,1.1585051,0.0,0.0
Cluster 1,HYAL2,53.313747,1.6010451,0.0,0.0
Cluster 1,TMCO1,53.283806,1.4976219,0.0,0.0
Cluster 1,LEMD2,53.2809,1.7938055,0.0,0.0
Cluster 1,MPST,53.183582,1.4398639,0.0,0.0
Cluster 1,EIF4H,53.17339,1.2063822,0.0,0.0
Cluster 1,PRRC2C,53.14715,1.568449,0.0,0.0
Cluster 1,NCLN,53.13683,1.9364053,0.0,0.0
Cluster 1,ME1,53.127815,2.057618,0.0,0.0
Cluster 1,HIST1H1D,53.101288,1.6771902,0.0,0.0
Cluster 1,DYNLT3,53.096184,1.7207006,0.0,0.0
Cluster 1,RANGAP1,53.09227,1.823301,0.0,0.0
Cluster 1,HTATIP2,53.03261,1.5851874,0.0,0.0
Cluster 1,GPAT4,52.99597,2.1152093,0.0,0.0
Cluster 1,PA2G4,52.973675,1.6380961,0.0,0.0
Cluster 1,MMP24OS,52.967216,1.3553087,0.0,0.0
Cluster 1,KIAA0100,52.958637,1.3903453,0.0,0.0
Cluster 1,SEC63,52.946262,1.6549197,0.0,0.0
Cluster 1,MBTPS1,52.924347,1.2601056,0.0,0.0
Cluster 1,CLPTM1L,52.912907,1.2860924,0.0,0.0
Cluster 1,PRR15L,52.911232,1.8932935,0.0,0.0
Cluster 1,FNDC3B,52.907116,1.419206,0.0,0.0
Cluster 1,DARS,52.889908,1.5927186,0.0,0.0
Cluster 1,RABL6,52.840157,1.4495661,0.0,0.0
Cluster 1,TCF25,52.835922,1.2012637,0.0,0.0
Cluster 1,CNPY2,52.833004,1.4926381,0.0,0.0
Cluster 1,NPEPPS,52.817688,1.5003356,0.0,0.0
Cluster 1,VIRMA,52.75891,1.7914846,0.0,0.0
Cluster 1,PEBP1,52.74963,0.97717273,0.0,0.0
Cluster 1,PFDN2,52.733166,1.4697455,0.0,0.0
Cluster 1,NOS2,52.704445,3.3264818,0.0,0.0
Cluster 1,NOP58,52.70239,1.8557317,0.0,0.0
Cluster 1,STAT6,52.67077,1.4830291,0.0,0.0
Cluster 1,EXT1,52.628002,1.4372023,0.0,0.0
Cluster 1,ALDH2,52.61547,1.2249734,0.0,0.0
Cluster 1,BACE2,52.609955,1.8036908,0.0,0.0
Cluster 1,RPF2,52.576332,1.7526525,0.0,0.0
Cluster 1,BCL10,52.554127,1.5133598,0.0,0.0
Cluster 1,AXIN1,52.5459,1.9314021,0.0,0.0
Cluster 1,IRF8,52.543907,1.4147716,0.0,0.0
Cluster 1,SEC62,52.532246,1.2185149,0.0,0.0
Cluster 1,BRD4,52.524963,1.3234652,0.0,0.0
Cluster 1,TRIM24,52.514473,1.9429867,0.0,0.0
Cluster 1,HK2,52.509083,1.7963892,0.0,0.0
Cluster 1,NXPE4,52.47376,1.746357,0.0,0.0
Cluster 1,MGME1,52.466187,2.078883,0.0,0.0
Cluster 1,ZNF146,52.412697,1.5114802,0.0,0.0
Cluster 1,DBI,52.38034,1.3013191,0.0,0.0
Cluster 1,GID8,52.311188,1.6738417,0.0,0.0
Cluster 1,SLC38A5,52.308372,2.4175668,0.0,0.0
Cluster 1,TAX1BP1,52.292377,1.3943758,0.0,0.0
Cluster 1,TESC,52.2846,1.9116337,0.0,0.0
Cluster 1,ZDHHC20,52.259037,1.437705,0.0,0.0
Cluster 1,ATP11B,52.24288,1.3902166,0.0,0.0
Cluster 1,BRD1,52.2399,1.4398597,0.0,0.0
Cluster 1,TMEM248,52.22882,1.2606654,0.0,0.0
Cluster 1,KLHDC4,52.220055,1.9646682,0.0,0.0
Cluster 1,WARS,52.21551,1.4646064,0.0,0.0
Cluster 1,BTF3L4,52.21137,1.4549462,0.0,0.0
Cluster 1,LENG8,52.149876,1.262388,0.0,0.0
Cluster 1,CMSS1,52.11261,1.789135,0.0,0.0
Cluster 1,YWHAG,52.064598,1.4797916,0.0,0.0
Cluster 1,DDX21,51.99877,1.626107,0.0,0.0
